109,1464774582,5
109,1464774527,5
109,1464774482,3
109,1464774452,18
111,1464774781,3
111,1464774759,1
111,1464774757,2
113,1464775818,2
113,1464775616,0
113,1464774835,15
113,1464774835,17
113,1464774823,2
99,1464778300,0
100,1464778305,4
100,1464777187,4
100,1464777184,0
101,1464778531,2
101,1464778100,3
101,1464778060,4
102,1464778547,0
102,1464778547,6
102,1464778547,6
102,1464778096,2
102,1464778032,3
102,1464777954,5
102,1464776726,1
103,1464778343,0
103,1464777800,0
103,1464776909,2
103,1464776720,3
103,1464776720,6
104,1464777657,0
104,1464777657,11
104,1464777657,11
104,1464777589,51
104,1464777589,51
104,1464777582,6
104,1464777582,6
104,1464777572,0
104,1464777463,6
104,1464777447,13
104,1464777447,13
104,1464777431,15
104,1464777431,15
104,1464777430,0
104,1464777430,0
104,1464777412,17
104,1464777412,17
104,1464777365,12
104,1464777365,12
104,1464777362,1
104,1464777356,11
104,1464777356,11
104,1464777320,12
104,1464777310,9
104,1464777310,9
104,1464777300,9
104,1464777300,9
104,1464777292,5
104,1464777252,7
104,1464777252,7
104,1464777212,13
104,1464777212,13
106,1464778720,0
106,1464778720,0
106,1464778720,0
106,1464778603,0
106,1464778291,0
106,1464777799,0
106,1464777799,1
106,1464777797,2
106,1464777796,1
106,1464777718,0
106,1464777434,1
106,1464777433,1
106,1464777059,0
107,1464777872,33
107,1464777872,55
107,1464777872,55
109,1464777766,15
109,1464776741,1
113,1464777833,6
113,1464777833,6
113,1464777823,8
97,1464781116,0
97,1464781116,0
97,1464781116,9
97,1464781026,4
97,1464781022,7
97,1464780965,4
97,1464780964,0
97,1464779760,6
97,1464779738,5
97,1464779327,36
98,1464781116,4
98,1464781056,5
99,1464781016,0
99,1464780971,0
99,1464780919,2
99,1464780823,3
99,1464780749,4
99,1464780728,1
99,1464780672,3
99,1464780327,0
99,1464780164,2
99,1464779730,1
99,1464779601,6
99,1464779601,6
99,1464779423,0
99,1464779165,1
99,1464779105,0
100,1464781122,0
100,1464781121,0
100,1464781121,0
100,1464781120,0
100,1464781120,1
100,1464781113,0
100,1464781113,0
100,1464781113,0
100,1464781113,1
100,1464781068,0
100,1464781044,2
100,1464780924,3
100,1464780906,0
100,1464780906,0
100,1464780906,0
100,1464780905,0
100,1464780905,0
100,1464780820,0
100,1464780820,1
100,1464780800,0
100,1464780800,0
100,1464780675,7
100,1464780675,7
100,1464780411,0
100,1464780411,2
100,1464780410,0
100,1464780410,1
100,1464780330,0
100,1464780330,0
100,1464780329,0
100,1464780329,0
100,1464780311,0
100,1464780195,0
100,1464780159,6
100,1464780157,3
100,1464780072,6
100,1464780040,1
100,1464779750,5
100,1464779747,0
100,1464779595,0
100,1464779595,0
100,1464779595,0
100,1464779595,1
100,1464779594,0
100,1464779594,0
100,1464779593,0
100,1464779593,0
100,1464779418,1
100,1464779166,1
100,1464779107,1
100,1464779074,2
101,1464781199,1
101,1464781198,0
101,1464781198,0
101,1464781142,0
101,1464781140,2
101,1464781140,2
101,1464781018,0
101,1464781017,0
101,1464781017,0
101,1464781017,0
101,1464781017,1
101,1464781009,0
101,1464781008,0
101,1464781007,0
101,1464781007,1
101,1464781005,1
101,1464781005,1
101,1464780881,0
101,1464780881,0
101,1464780845,3
101,1464780844,0
101,1464780844,1
101,1464780770,0
101,1464780769,0
101,1464780637,5
101,1464780539,2
101,1464780537,1
101,1464780430,3
101,1464780391,0
101,1464780391,2
101,1464780209,3
101,1464780015,2
101,1464779938,4
101,1464779883,0
101,1464779471,2
101,1464779265,1
101,1464779223,1
102,1464781195,3
102,1464781188,1
102,1464781091,8
102,1464781021,5
102,1464781001,4
102,1464780884,4
102,1464780850,0
102,1464780849,0
102,1464780849,0
102,1464780848,0
102,1464780848,1
102,1464780804,4
102,1464780774,2
102,1464780773,1
102,1464780629,9
102,1464780629,9
102,1464780595,0
102,1464780581,3
102,1464780542,5
102,1464780426,7
102,1464780426,7
102,1464780416,7
102,1464780416,7
102,1464780395,2
102,1464780304,1
102,1464780246,3
102,1464780202,10
102,1464780202,10
102,1464780201,0
102,1464780018,6
102,1464779942,3
102,1464779885,3
102,1464779467,3
102,1464779419,1
102,1464779411,4
102,1464779279,4
102,1464779267,2
102,1464779228,1
102,1464779227,0
102,1464779227,0
103,1464781192,2
103,1464781105,17
103,1464781105,17
103,1464781098,6
103,1464781029,0
103,1464781026,1
103,1464781025,0
103,1464781025,1
103,1464780939,1
103,1464780933,2
103,1464780888,5
103,1464780861,0
103,1464780846,8
103,1464780806,6
103,1464780777,5
103,1464780732,1
103,1464780619,3
103,1464780619,8
103,1464780617,1
103,1464780576,6
103,1464780546,3
103,1464780491,0
103,1464780422,2
103,1464780421,6
103,1464780421,6
103,1464780398,0
103,1464780398,4
103,1464780273,0
103,1464780273,0
103,1464780271,0
103,1464780243,2
103,1464780107,0
103,1464780083,1
103,1464780025,4
103,1464780022,2
103,1464779999,1
103,1464779947,6
103,1464779947,6
103,1464779945,1
103,1464779887,1
103,1464779736,0
103,1464779725,0
103,1464779495,2
103,1464779494,0
103,1464779463,3
103,1464779424,1
103,1464779382,0
103,1464779382,1
103,1464779370,4
103,1464779370,4
103,1464779275,4
103,1464779269,0
103,1464779269,3
104,1464781197,18
104,1464781197,18
104,1464781193,2
104,1464781191,0
104,1464781190,0
104,1464781164,6
104,1464781164,6
104,1464781156,7
104,1464781156,7
104,1464781144,11
104,1464781144,11
104,1464781141,0
104,1464781141,2
104,1464781130,4
104,1464781129,0
104,1464781114,4
104,1464781114,13
104,1464781114,13
104,1464781110,6
104,1464781110,6
104,1464781109,5
104,1464781094,1
104,1464781087,6
104,1464781085,13
104,1464781085,13
104,1464781048,6
104,1464781048,6
104,1464781033,3
104,1464780926,0
104,1464780926,0
104,1464780926,27
104,1464780926,27
104,1464780921,32
104,1464780921,32
104,1464780915,4
104,1464780915,4
104,1464780889,4
104,1464780820,4
104,1464780817,3
104,1464780802,4
104,1464780783,11
104,1464780783,12
104,1464780775,8
104,1464780744,20
104,1464780744,20
104,1464780671,0
104,1464780671,0
104,1464780669,0
104,1464780668,0
104,1464780555,1
104,1464780465,2
104,1464780438,12
104,1464780438,12
104,1464780436,7
104,1464780434,0
104,1464780434,0
104,1464780434,0
104,1464780417,6
104,1464780417,6
104,1464780402,8
104,1464780402,8
104,1464780327,6
104,1464780326,0
104,1464780324,2
104,1464780317,6
104,1464780311,2
104,1464780301,6
104,1464780301,6
104,1464780201,4
104,1464780180,13
104,1464780180,13
104,1464780165,7
104,1464780165,7
104,1464780152,6
104,1464780152,6
104,1464780152,6
104,1464780152,6
104,1464780127,7
104,1464780127,7
104,1464780124,2
104,1464780116,2
104,1464780095,4
104,1464780068,6
104,1464780068,6
104,1464780046,3
104,1464780025,7
104,1464780025,7
104,1464779998,8
104,1464779998,8
104,1464779990,7
104,1464779990,7
104,1464779973,6
104,1464779964,6
104,1464779964,6
104,1464779963,0
104,1464779932,2
104,1464779900,1
104,1464779870,0
104,1464779776,6
104,1464779776,6
105,1464781159,0
105,1464781158,1
105,1464781157,1
105,1464781156,0
105,1464781156,1
105,1464781145,0
105,1464781145,4
105,1464781125,0
105,1464781123,1
105,1464781119,1
105,1464781118,11
105,1464781118,11
105,1464781110,0
105,1464781109,0
105,1464781100,0
105,1464781100,3
105,1464781093,0
105,1464781087,0
105,1464781087,1
105,1464781083,0
105,1464781082,5
105,1464781042,0
105,1464780996,1
105,1464780900,0
105,1464780899,0
105,1464780867,0
105,1464780850,0
105,1464780836,0
105,1464780836,1
105,1464780835,1
105,1464780811,0
105,1464780405,0
105,1464780306,0
105,1464780286,0
105,1464779746,0
105,1464779606,0
105,1464779314,1
105,1464778947,1
106,1464781165,6
106,1464781165,6
106,1464781160,1
106,1464781114,0
106,1464781019,0
106,1464781019,1
106,1464781017,0
106,1464781017,2
106,1464781001,1
106,1464781000,1
106,1464780992,0
106,1464780927,0
106,1464780927,0
106,1464780919,0
106,1464780887,1
106,1464780856,0
106,1464780856,1
106,1464780851,0
106,1464780848,0
106,1464780848,1
106,1464780847,0
106,1464780847,0
106,1464780811,0
106,1464780797,0
106,1464780796,1
106,1464780786,1
106,1464780786,5
106,1464780786,5
106,1464780781,0
106,1464780762,0
106,1464780731,0
106,1464780709,0
106,1464780709,1
106,1464780708,0
106,1464780707,0
106,1464780707,1
106,1464780576,0
106,1464780446,0
106,1464780446,1
106,1464780377,0
106,1464780377,2
106,1464780377,3
106,1464780361,1
106,1464780335,0
106,1464780334,6
106,1464780334,6
106,1464780326,0
106,1464780325,0
106,1464780324,1
106,1464780310,0
106,1464780304,6
106,1464780292,3
106,1464780292,17
106,1464780292,17
106,1464780291,0
106,1464780283,8
106,1464780282,0
106,1464780282,9
106,1464780278,8
106,1464780278,8
106,1464780269,1
106,1464780268,6
106,1464780268,6
106,1464780265,3
106,1464780263,0
106,1464780237,31
106,1464780226,9
106,1464780218,0
106,1464780213,4
106,1464780213,5
106,1464780212,0
106,1464780204,7
106,1464780204,7
106,1464780200,10
106,1464780200,10
106,1464780199,0
106,1464780199,12
106,1464780199,12
106,1464780194,0
106,1464780194,3
106,1464780185,1
106,1464780184,1
106,1464780173,0
106,1464780173,10
106,1464780173,10
106,1464780168,0
106,1464780158,10
106,1464780158,10
106,1464780153,0
106,1464780153,1
106,1464780153,9
106,1464780148,0
106,1464780129,0
106,1464780025,19
106,1464780017,6
106,1464780016,0
106,1464780014,1
106,1464780001,6
106,1464780001,6
106,1464779544,2
106,1464779544,3
106,1464779544,3
106,1464779525,6
106,1464779525,6
106,1464779524,0
106,1464779524,0
106,1464779523,0
106,1464779407,0
106,1464779407,1
106,1464779374,0
106,1464779345,0
106,1464779344,0
106,1464779211,6
106,1464779211,6
106,1464779210,0
106,1464779210,0
106,1464779159,0
106,1464779159,0
106,1464779159,0
106,1464779156,0
106,1464779156,0
106,1464779156,0
106,1464779086,0
106,1464779086,1
106,1464778944,1
109,1464781189,5
109,1464781189,5
109,1464781163,6
109,1464781163,6
109,1464781122,2
109,1464780869,2
109,1464780810,6
109,1464780810,6
109,1464780264,1
109,1464779932,2
109,1464779487,2
109,1464779286,1
109,1464779130,4
111,1464781177,5
111,1464781050,23
111,1464781034,10
111,1464781001,5
111,1464781001,32
111,1464781001,32
111,1464780969,8
111,1464780944,14
111,1464780944,14
111,1464780921,20
111,1464780921,20
111,1464780900,16
111,1464780900,16
111,1464779956,2
111,1464779915,3
111,1464779036,1
113,1464781124,14
113,1464780997,4
113,1464780991,5
113,1464780991,13
113,1464780991,13
113,1464780936,6
113,1464780936,6
113,1464780890,7
113,1464780872,10
113,1464780872,10
113,1464780863,8
113,1464780863,8
113,1464780856,5
113,1464780847,1
113,1464780845,5
113,1464780828,11
113,1464780828,11
113,1464780823,4
113,1464780823,4
113,1464780778,6
113,1464780776,6
113,1464780776,6
113,1464780757,14
113,1464780757,14
113,1464780739,1
113,1464780732,13
113,1464780732,13
113,1464780719,7
113,1464780719,7
113,1464780715,4
113,1464780695,14
113,1464780695,14
113,1464780682,13
113,1464780682,13
113,1464780681,0
113,1464780663,17
113,1464780663,17
113,1464780649,7
113,1464780649,7
113,1464780639,4
113,1464779525,4
113,1464779523,0
113,1464779523,2
97,1464783284,8
97,1464783271,6
97,1464783271,6
97,1464783234,2
97,1464783228,2
97,1464783223,4
97,1464783213,13
97,1464783196,0
97,1464783196,0
97,1464783196,0
97,1464783196,0
97,1464783196,0
97,1464783196,1
97,1464783195,0
97,1464783195,0
97,1464783174,0
97,1464783174,1
97,1464783171,0
97,1464783133,10
97,1464783133,10
97,1464783132,0
97,1464783132,0
97,1464783131,0
97,1464783131,0
97,1464783131,0
97,1464783131,1
97,1464783130,0
97,1464783130,0
97,1464783125,0
97,1464783124,0
97,1464783124,0
97,1464783124,0
97,1464783121,0
97,1464783121,0
97,1464783121,0
97,1464783121,1
97,1464783120,0
97,1464783119,0
97,1464783107,0
97,1464783106,0
97,1464783106,1
97,1464783105,0
97,1464783104,0
97,1464783063,0
97,1464783060,5
97,1464783050,11
97,1464783044,18
97,1464783031,0
97,1464783030,0
97,1464783030,0
97,1464783030,0
97,1464783030,1
97,1464783020,0
97,1464783020,0
97,1464783019,0
97,1464783019,0
97,1464783018,0
97,1464783018,0
97,1464783018,1
97,1464783017,0
97,1464783017,0
97,1464783017,0
97,1464783017,0
97,1464783017,1
97,1464783016,0
97,1464783016,0
97,1464783016,0
97,1464783016,0
97,1464783015,0
97,1464783015,1
97,1464783014,0
97,1464783014,0
97,1464783014,0
97,1464783014,1
97,1464783013,0
97,1464783013,0
97,1464783013,0
97,1464783013,1
97,1464783011,0
97,1464783011,0
97,1464783011,0
97,1464783011,1
97,1464783010,0
97,1464783010,1
97,1464782946,32
97,1464782890,5
97,1464782890,5
97,1464782868,0
97,1464782868,1
97,1464782867,0
97,1464782867,1
97,1464782866,0
97,1464782865,0
97,1464782865,0
97,1464782864,0
97,1464782864,0
97,1464782864,0
97,1464782863,0
97,1464782863,0
97,1464782863,0
97,1464782863,0
97,1464782862,0
97,1464782862,0
97,1464782861,0
97,1464782861,0
97,1464782861,1
97,1464782860,0
97,1464782860,0
97,1464782860,0
97,1464782860,0
97,1464782859,0
97,1464782859,0
97,1464782859,0
97,1464782859,0
97,1464782858,0
97,1464782858,0
97,1464782858,0
97,1464782858,0
97,1464782857,0
97,1464782857,0
97,1464782856,0
97,1464782856,0
97,1464782856,0
97,1464782856,1
97,1464782855,0
97,1464782855,0
97,1464782855,0
97,1464782855,1
97,1464782854,0
97,1464782854,0
97,1464782854,0
97,1464782854,0
97,1464782854,0
97,1464782854,1
97,1464782853,0
97,1464782853,0
97,1464782853,0
97,1464782853,0
97,1464782852,0
97,1464782852,0
97,1464782852,0
97,1464782852,0
97,1464782852,0
97,1464782852,1
97,1464782850,1
97,1464782850,1
97,1464782849,0
97,1464782849,0
97,1464782849,0
97,1464782849,0
97,1464782848,0
97,1464782848,0
97,1464782848,0
97,1464782848,1
97,1464782847,0
97,1464782847,0
97,1464782844,0
97,1464782844,2
97,1464782843,0
97,1464782843,0
97,1464782843,0
97,1464782843,0
97,1464782842,0
97,1464782842,0
97,1464782842,0
97,1464782842,1
97,1464782841,0
97,1464782841,1
97,1464782840,0
97,1464782840,0
97,1464782840,1
97,1464782840,1
97,1464782839,0
97,1464782839,0
97,1464782839,0
97,1464782839,0
97,1464782838,0
97,1464782838,0
97,1464782838,0
97,1464782838,0
97,1464782837,0
97,1464782837,0
97,1464782837,0
97,1464782837,1
97,1464782836,0
97,1464782836,1
97,1464782835,0
97,1464782835,0
97,1464782834,0
97,1464782834,0
97,1464782834,0
97,1464782834,1
97,1464782833,0
97,1464782833,0
97,1464782833,0
97,1464782833,1
97,1464782832,0
97,1464782832,0
97,1464782832,0
97,1464782832,0
97,1464782832,0
97,1464782832,1
97,1464782831,0
97,1464782831,0
97,1464782830,0
97,1464782830,0
97,1464782830,0
97,1464782830,1
97,1464782829,0
97,1464782829,0
97,1464782829,0
97,1464782829,1
97,1464782828,0
97,1464782828,0
97,1464782828,0
97,1464782828,0
97,1464782828,0
97,1464782828,1
97,1464782827,0
97,1464782827,0
97,1464782827,0
97,1464782827,0
97,1464782826,0
97,1464782826,0
97,1464782826,0
97,1464782826,0
97,1464782825,0
97,1464782825,0
97,1464782825,0
97,1464782825,1
97,1464782824,0
97,1464782824,0
97,1464782824,0
97,1464782824,1
97,1464782823,0
97,1464782823,0
97,1464782823,0
97,1464782823,1
97,1464782822,0
97,1464782822,0
97,1464782822,0
97,1464782822,1
97,1464782821,0
97,1464782821,0
97,1464782821,0
97,1464782821,1
97,1464782820,0
97,1464782820,0
97,1464782820,0
97,1464782820,1
97,1464782819,0
97,1464782819,0
97,1464782819,0
97,1464782819,1
97,1464782818,0
97,1464782818,0
97,1464782818,0
97,1464782818,1
97,1464782817,0
97,1464782817,0
97,1464782817,0
97,1464782817,1
97,1464782816,0
97,1464782816,0
97,1464782816,0
97,1464782816,1
97,1464782815,0
97,1464782815,0
97,1464782815,0
97,1464782815,1
97,1464782814,0
97,1464782814,0
97,1464782813,0
97,1464782813,0
97,1464782813,0
97,1464782813,0
97,1464782811,0
97,1464782811,0
97,1464782811,0
97,1464782811,1
97,1464782810,0
97,1464782810,0
97,1464782810,0
97,1464782810,1
97,1464782809,0
97,1464782809,0
97,1464782809,0
97,1464782809,0
97,1464782808,0
97,1464782808,0
97,1464782808,0
97,1464782808,0
97,1464782807,0
97,1464782807,0
97,1464782807,0
97,1464782807,0
97,1464782806,0
97,1464782806,1
97,1464782802,4
97,1464782778,0
97,1464782778,23
97,1464782775,0
97,1464782775,0
97,1464782774,0
97,1464782774,0
97,1464782774,0
97,1464782774,1
97,1464782773,0
97,1464782773,0
97,1464782773,0
97,1464782773,1
97,1464782772,0
97,1464782772,0
97,1464782772,0
97,1464782772,1
97,1464782771,0
97,1464782771,1
97,1464782770,0
97,1464782770,0
97,1464782770,0
97,1464782770,1
97,1464782769,0
97,1464782769,0
97,1464782769,0
97,1464782769,1
97,1464782768,0
97,1464782768,0
97,1464782768,0
97,1464782768,1
97,1464782765,0
97,1464782765,0
97,1464782765,3
97,1464782764,0
97,1464782764,0
97,1464782764,0
97,1464782764,0
97,1464782763,0
97,1464782763,0
97,1464782763,0
97,1464782763,0
97,1464782762,0
97,1464782762,0
97,1464782762,0
97,1464782762,0
97,1464782761,0
97,1464782761,0
97,1464782761,0
97,1464782761,0
97,1464782760,0
97,1464782760,0
97,1464782760,0
97,1464782760,1
97,1464782759,0
97,1464782759,0
97,1464782759,0
97,1464782759,1
97,1464782758,0
97,1464782758,0
97,1464782758,0
97,1464782758,1
97,1464782757,0
97,1464782757,0
97,1464782757,0
97,1464782757,1
97,1464782756,0
97,1464782756,0
97,1464782756,0
97,1464782756,0
97,1464782756,0
97,1464782756,1
97,1464782755,0
97,1464782755,0
97,1464782754,0
97,1464782754,0
97,1464782754,0
97,1464782754,0
97,1464782754,0
97,1464782754,1
97,1464782753,0
97,1464782753,0
97,1464782753,0
97,1464782753,0
97,1464782752,0
97,1464782752,0
97,1464782752,0
97,1464782752,0
97,1464782751,0
97,1464782751,0
97,1464782751,0
97,1464782751,0
97,1464782750,0
97,1464782750,0
97,1464782750,0
97,1464782750,1
97,1464782749,0
97,1464782749,0
97,1464782749,1
97,1464782748,0
97,1464782748,0
97,1464782748,0
97,1464782748,1
97,1464782747,0
97,1464782747,0
97,1464782747,0
97,1464782747,1
97,1464782746,0
97,1464782746,0
97,1464782746,0
97,1464782746,1
97,1464782745,0
97,1464782745,0
97,1464782745,0
97,1464782745,1
97,1464782744,0
97,1464782744,0
97,1464782744,0
97,1464782744,0
97,1464782744,0
97,1464782744,1
97,1464782743,0
97,1464782743,0
97,1464782743,0
97,1464782742,0
97,1464782742,0
97,1464782741,0
97,1464782725,0
97,1464782725,11
97,1464782517,0
97,1464782517,4
97,1464781702,3
97,1464781495,8
97,1464781495,8
97,1464781320,27
97,1464781314,6
97,1464781306,1
97,1464781306,7
97,1464781306,7
97,1464781305,0
97,1464781305,1
97,1464781304,0
97,1464781304,1
97,1464781282,5
97,1464781242,36
97,1464781242,36
97,1464781234,5
97,1464781234,5
97,1464781220,7
97,1464781220,7
98,1464783415,6
98,1464783415,6
98,1464783043,6
98,1464783016,5
99,1464783587,0
99,1464783587,4
99,1464783493,0
99,1464783474,4
99,1464783465,7
99,1464783465,7
99,1464783454,5
99,1464783400,0
99,1464783328,4
99,1464783291,6
99,1464783284,0
99,1464783242,3
99,1464783202,0
99,1464783124,3
99,1464783037,3
99,1464783026,0
99,1464783015,1
99,1464783009,2
99,1464782980,5
99,1464782930,5
99,1464782848,3
99,1464782688,0
99,1464782670,0
99,1464782635,3
99,1464782566,3
99,1464782264,7
99,1464782264,7
99,1464782254,10
99,1464782229,10
99,1464782200,2
99,1464781985,7
99,1464781985,7
99,1464781937,0
99,1464781782,7
99,1464781782,7
99,1464781681,0
99,1464781640,0
99,1464781579,1
99,1464781508,0
99,1464781508,1
99,1464781292,2
99,1464781242,1
99,1464781229,0
99,1464781229,1
99,1464781228,0
99,1464781228,0
100,1464783519,3
100,1464783515,3
100,1464783514,1
100,1464783446,5
100,1464783446,8
100,1464783313,17
100,1464783313,17
100,1464783277,0
100,1464783277,3
100,1464783154,3
100,1464783154,3
100,1464783134,1
100,1464783126,2
100,1464783117,2
100,1464783045,6
100,1464783041,0
100,1464783018,7
100,1464783018,7
100,1464783000,3
100,1464782987,4
100,1464782924,2
100,1464782872,0
100,1464782832,7
100,1464782832,7
100,1464782754,0
100,1464782754,3
100,1464782753,0
100,1464782753,1
100,1464782666,0
100,1464782666,3
100,1464782629,8
100,1464782629,8
100,1464782593,2
100,1464782569,1
100,1464782440,1
100,1464782397,7
100,1464782397,7
100,1464782392,12
100,1464782392,12
100,1464782316,2
100,1464782241,9
100,1464782241,9
100,1464782221,7
100,1464782221,7
100,1464782219,6
100,1464782219,6
100,1464782216,3
100,1464782192,0
100,1464782192,0
100,1464782192,0
100,1464782192,1
100,1464782125,0
100,1464782125,0
100,1464782124,0
100,1464782124,0
100,1464782115,1
100,1464782023,3
100,1464781844,7
100,1464781844,7
100,1464781804,1
100,1464781803,0
100,1464781777,0
100,1464781774,2
100,1464781698,0
100,1464781697,0
100,1464781697,0
100,1464781696,0
100,1464781696,0
100,1464781695,0
100,1464781695,1
100,1464781676,0
100,1464781676,0
100,1464781676,0
100,1464781676,1
100,1464781675,0
100,1464781675,0
100,1464781644,0
100,1464781644,0
100,1464781643,0
100,1464781643,0
100,1464781643,0
100,1464781643,1
100,1464781633,0
100,1464781633,0
100,1464781575,1
100,1464781564,16
100,1464781564,16
100,1464781561,3
100,1464781542,1
100,1464781512,0
100,1464781512,0
100,1464781462,0
100,1464781462,0
100,1464781456,1
100,1464781413,0
100,1464781380,5
100,1464781380,5
100,1464781331,1
100,1464781295,7
100,1464781295,7
100,1464781247,0
100,1464781245,0
101,1464783547,3
101,1464783442,1
101,1464783332,2
101,1464783296,4
101,1464783288,0
101,1464783287,0
101,1464783287,1
101,1464783138,0
101,1464783108,1
101,1464783107,0
101,1464783107,1
101,1464783055,2
101,1464783047,2
101,1464783041,1
101,1464783024,0
101,1464783011,3
101,1464782901,2
101,1464782858,0
101,1464782772,0
101,1464782765,14
101,1464782765,14
101,1464782707,1
101,1464782690,0
101,1464782689,0
101,1464782389,0
101,1464782225,3
101,1464782194,3
101,1464782139,4
101,1464781976,5
101,1464781976,5
101,1464781921,3
101,1464781838,0
101,1464781837,1
101,1464781767,0
101,1464781767,1
101,1464781748,2
101,1464781417,0
101,1464781301,0
101,1464781295,0
101,1464781295,1
101,1464781199,1
102,1464783552,6
102,1464783503,4
102,1464783393,3
102,1464783375,5
102,1464783301,3
102,1464783290,4
102,1464783112,0
102,1464783111,0
102,1464783111,0
102,1464783111,0
102,1464783111,0
102,1464783110,0
102,1464783110,0
102,1464783110,0
102,1464783110,0
102,1464783106,0
102,1464783103,0
102,1464783103,0
102,1464783062,33
102,1464783062,33
102,1464783058,4
102,1464783044,6
102,1464783023,2
102,1464783017,4
102,1464782904,0
102,1464782904,4
102,1464782901,0
102,1464782758,1
102,1464782747,3
102,1464782726,1
102,1464782711,1
102,1464782711,3
102,1464782507,0
102,1464782501,1
102,1464782454,12
102,1464782454,12
102,1464782430,8
102,1464782406,7
102,1464782406,7
102,1464782391,9
102,1464782324,6
102,1464781931,2
102,1464781929,0
102,1464781929,0
102,1464781929,0
102,1464781929,1
102,1464781796,3
102,1464781759,0
102,1464781759,0
102,1464781759,0
102,1464781759,1
102,1464781751,2
102,1464781546,5
102,1464781457,1
102,1464781326,3
102,1464781304,3
102,1464781291,4
102,1464781291,4
102,1464781234,1
103,1464783578,1
103,1464783558,5
103,1464783512,0
103,1464783486,6
103,1464783434,1
103,1464783388,5
103,1464783379,2
103,1464783360,1
103,1464783305,2
103,1464783293,3
103,1464783283,0
103,1464783226,7
103,1464783226,7
103,1464783223,3
103,1464783222,2
103,1464783205,9
103,1464783205,9
103,1464783189,1
103,1464783186,1
103,1464783186,1
103,1464783119,2
103,1464783107,1
103,1464783100,0
103,1464783097,1
103,1464783097,1
103,1464782908,0
103,1464782872,7
103,1464782872,7
103,1464782867,0
103,1464782867,1
103,1464782746,2
103,1464782658,19
103,1464782658,19
103,1464782657,1
103,1464782509,7
103,1464782483,18
103,1464782329,0
103,1464782329,7
103,1464782329,7
103,1464782250,6
103,1464782249,0
103,1464781991,2
103,1464781791,4
103,1464781762,0
103,1464781762,0
103,1464781762,0
103,1464781754,7
103,1464781754,7
103,1464781733,6
103,1464781733,6
103,1464781719,13
103,1464781713,5
103,1464781713,5
103,1464781587,0
103,1464781551,0
103,1464781551,4
103,1464781550,0
103,1464781550,0
103,1464781380,1
103,1464781380,1
103,1464781370,1
103,1464781323,3
103,1464781287,3
104,1464783567,18
104,1464783567,18
104,1464783566,0
